age_cat_Greater than 45,age_cat_Less than 25,race_African-American,decile_score,priors_count,c_offense_age_in_days,c_arrest_age_in_days,r_offense_age_in_days,vr_offense_age_in_days,c_jail_in_age_in_days,r_jail_in_age_in_days
0.0,0.0,1.0,6,0,0.0,0.0,0.0,0.0,-0.08820601851851852,0.0
0.0,1.0,1.0,9,1,1.0,0.0,-170.0,0.0,-0.10821759259259259,-170.0
0.0,1.0,1.0,9,3,1.0,0.0,-104.0,-104.0,0.5928935185185186,-104.0
0.0,1.0,0.0,4,1,23.0,0.0,0.0,0.0,22.534918981481482,0.0
1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,-0.13216435185185185,0.0
0.0,0.0,0.0,8,10,122.0,0.0,0.0,0.0,-85.43842592592593,0.0
0.0,1.0,1.0,9,2,1.0,0.0,0.0,0.0,0.6782986111111111,0.0
0.0,0.0,1.0,2,0,0.0,0.0,0.0,0.0,-0.18546296296296297,0.0
1.0,0.0,1.0,6,10,0.0,295.0,0.0,0.0,434.4601851851852,0.0
1.0,0.0,0.0,4,0,1.0,0.0,-70.0,0.0,0.7792592592592592,-70.0
0.0,0.0,0.0,2,2,1.0,0.0,-55.0,0.0,0.916412037037037,-56.0
0.0,0.0,1.0,3,1,0.0,0.0,0.0,0.0,-0.19412037037037036,0.0
1.0,0.0,1.0,1,3,0.0,1.0,0.0,0.0,0.7493287037037037,0.0
0.0,1.0,0.0,2,2,0.0,0.0,0.0,0.0,-0.2361111111111111,0.0
0.0,0.0,0.0,5,3,1.0,0.0,0.0,0.0,0.6008680555555556,0.0
1.0,0.0,0.0,3,13,1.0,0.0,0.0,0.0,0.7836111111111111,0.0
1.0,0.0,1.0,8,22,0.0,0.0,-238.0,0.0,-0.13644675925925925,-238.0
0.0,0.0,0.0,9,0,1.0,0.0,0.0,0.0,0.9291435185185185,0.0
0.0,0.0,1.0,4,0,1.0,0.0,-483.0,0.0,0.570625,0.0
0.0,0.0,0.0,2,2,1.0,0.0,0.0,0.0,0.7435532407407407,0.0
1.0,0.0,1.0,2,0,0.0,0.0,-749.0,0.0,0.0,-750.0
0.0,1.0,0.0,9,3,1.0,0.0,-293.0,0.0,0.5984722222222222,-293.0
0.0,0.0,0.0,10,9,0.0,18.0,-286.0,0.0,-84.36260416666667,0.0
0.0,0.0,0.0,7,3,0.0,111.0,0.0,0.0,110.94938657407407,0.0
0.0,0.0,1.0,6,8,1.0,0.0,0.0,0.0,0.9249189814814814,0.0
0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.7229861111111111,0.0
1.0,0.0,0.0,1,3,1.0,0.0,0.0,0.0,0.6320023148148148,0.0
0.0,1.0,0.0,3,0,1.0,0.0,-73.0,-73.0,0.8367013888888889,-73.0
1.0,0.0,0.0,1,3,88.0,0.0,-496.0,0.0,124.47871527777778,0.0
0.0,0.0,0.0,5,2,1.0,0.0,-24.0,0.0,0.6115856481481482,-25.0
0.0,0.0,1.0,2,0,1.0,0.0,0.0,0.0,0.820462962962963,0.0
0.0,0.0,1.0,3,8,1.0,0.0,-261.0,0.0,0.7660416666666666,-391.0
0.0,0.0,1.0,1,1,1.0,0.0,0.0,0.0,0.7489583333333333,0.0
1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,8,1,0.0,1.0,0.0,0.0,0.6877199074074074,0.0
1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,-0.17704861111111111,0.0
0.0,1.0,0.0,7,1,1.0,0.0,0.0,0.0,0.937650462962963,0.0
0.0,1.0,1.0,6,0,0.0,0.0,-402.0,0.0,-0.20570601851851852,0.0
0.0,0.0,1.0,7,4,0.0,1.0,0.0,0.0,0.7330324074074074,0.0
0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.5548263888888889,0.0
0.0,0.0,0.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,9,0,1.0,0.0,-394.0,0.0,0.8012615740740741,0.0
0.0,0.0,0.0,8,7,3.0,0.0,-198.0,0.0,0.5111226851851852,0.0
0.0,0.0,0.0,2,0,0.0,0.0,-721.0,0.0,0.5460995370370371,0.0
1.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0,0.5944791666666667,0.0
1.0,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2,1,1.0,0.0,-79.0,0.0,0.6843287037037037,0.0
1.0,0.0,0.0,1,3,35.0,0.0,0.0,0.0,34.667939814814815,0.0
0.0,0.0,1.0,2,0,1.0,0.0,0.0,0.0,-0.15523148148148147,0.0
1.0,0.0,0.0,2,3,4.0,0.0,0.0,0.0,3.5551041666666667,0.0
0.0,1.0,0.0,4,0,1.0,0.0,-257.0,-257.0,0.6821875,-257.0
0.0,1.0,0.0,8,0,0.0,0.0,-34.0,0.0,0.0,0.0
0.0,0.0,1.0,1,0,0.0,0.0,0.0,0.0,-0.1567939814814815,0.0
0.0,0.0,1.0,4,5,1.0,0.0,-805.0,0.0,0.6799189814814814,0.0
0.0,0.0,1.0,3,0,0.0,0.0,0.0,0.0,-0.31305555555555553,0.0
0.0,0.0,1.0,10,6,0.0,0.0,-680.0,0.0,-0.09310185185185185,0.0
1.0,0.0,0.0,4,4,125.0,0.0,0.0,0.0,149.47421296296295,0.0
0.0,1.0,1.0,5,1,1.0,0.0,0.0,0.0,-0.5413078703703704,0.0
1.0,0.0,0.0,1,1,27.0,0.0,0.0,0.0,26.592847222222222,0.0
0.0,0.0,1.0,8,1,1.0,0.0,0.0,0.0,0.7071064814814815,0.0
0.0,0.0,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,10,11,1.0,0.0,0.0,0.0,0.9034027777777778,0.0
0.0,1.0,1.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,2,2,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,5,0,1.0,0.0,0.0,0.0,-0.15748842592592593,0.0
0.0,1.0,0.0,8,0,0.0,0.0,0.0,0.0,-0.12380787037037037,0.0
0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,2,2,2.0,0.0,0.0,0.0,0.9342708333333334,0.0
1.0,0.0,0.0,6,1,0.0,0.0,-8.0,0.0,-0.30413194444444447,-132.0
0.0,0.0,0.0,1,2,1.0,0.0,0.0,0.0,0.6932060185185185,0.0
0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.530636574074074,0.0
0.0,0.0,0.0,1,2,15.0,0.0,0.0,0.0,13.47730324074074,0.0
0.0,0.0,1.0,9,17,1.0,0.0,-217.0,0.0,0.9127662037037036,-217.0
1.0,0.0,0.0,2,1,7.0,0.0,0.0,0.0,6.832060185185185,0.0
0.0,0.0,0.0,8,0,1.0,0.0,0.0,0.0,0.7877893518518518,0.0
0.0,0.0,0.0,4,0,1.0,0.0,-88.0,0.0,0.5203703703703704,0.0
1.0,0.0,1.0,8,17,2.0,0.0,-82.0,0.0,1.5239699074074073,-82.0
0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,-0.08975694444444444,0.0
0.0,0.0,1.0,6,0,0.0,0.0,0.0,0.0,-0.20585648148148147,0.0
0.0,0.0,0.0,4,3,0.0,0.0,-462.0,0.0,0.6127430555555555,0.0
1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.8672453703703704,0.0
0.0,0.0,0.0,3,1,3.0,0.0,0.0,0.0,2.8435763888888888,0.0
0.0,1.0,1.0,4,1,0.0,1.0,-42.0,0.0,0.8262268518518519,0.0
0.0,0.0,1.0,5,0,1.0,0.0,0.0,0.0,-0.07927083333333333,0.0
0.0,0.0,1.0,5,2,635.0,0.0,0.0,0.0,0.7345717592592592,0.0
0.0,0.0,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,10,0,0.0,0.0,-48.0,-48.0,-0.22090277777777778,-48.0
0.0,1.0,1.0,8,0,1.0,0.0,0.0,0.0,0.6400231481481482,0.0
1.0,0.0,1.0,1,4,0.0,371.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2,0,1.0,0.0,0.0,0.0,-0.09190972222222223,0.0
0.0,0.0,1.0,4,1,1.0,0.0,-217.0,0.0,0.8182754629629629,-217.0
0.0,1.0,1.0,7,0,0.0,0.0,0.0,0.0,-0.06914351851851852,0.0
1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,4,1,0.0,1.0,0.0,0.0,0.6098263888888888,0.0
1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,3,0,3.0,0.0,0.0,0.0,2.579525462962963,0.0
0.0,0.0,1.0,1,0,1.0,0.0,0.0,0.0,0.6952430555555555,0.0
0.0,0.0,1.0,7,21,1.0,0.0,-2.0,0.0,-0.5231365740740741,-2.0
0.0,1.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,9,18,1.0,0.0,-11.0,0.0,0.5334606481481482,-11.0
0.0,1.0,0.0,4,0,2.0,0.0,-160.0,0.0,1.511122685185185,0.0
1.0,0.0,1.0,6,1,0.0,79.0,0.0,0.0,78.54982638888889,0.0
0.0,0.0,1.0,4,0,1.0,0.0,0.0,0.0,0.8249189814814815,0.0
0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.6622569444444445,0.0
0.0,0.0,1.0,7,9,1.0,0.0,-453.0,-644.0,0.9275810185185185,-453.0
0.0,1.0,1.0,6,1,1.0,0.0,0.0,0.0,0.5863773148148148,0.0
1.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,-0.22034722222222222,0.0
0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,3,0,2.0,0.0,-404.0,-404.0,1.6954166666666666,-404.0
0.0,0.0,1.0,6,10,1.0,0.0,0.0,0.0,0.6401157407407407,0.0
0.0,0.0,1.0,1,1,0.0,1.0,0.0,0.0,0.6831828703703704,0.0
0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,3,0,1.0,0.0,0.0,0.0,0.47881944444444446,0.0
0.0,1.0,1.0,9,2,1.0,0.0,-234.0,0.0,0.7626851851851851,-305.0
0.0,0.0,1.0,3,1,1.0,0.0,0.0,0.0,0.7427430555555555,0.0
0.0,0.0,0.0,3,1,1.0,0.0,-68.0,0.0,0.6913425925925926,-68.0
0.0,0.0,1.0,5,1,1.0,0.0,-672.0,-672.0,0.7393981481481482,-672.0
1.0,0.0,0.0,5,1,0.0,25.0,0.0,0.0,24.706875,0.0
0.0,0.0,0.0,3,0,1.0,0.0,0.0,0.0,0.5697685185185185,0.0
1.0,0.0,1.0,1,0,1.0,0.0,0.0,0.0,0.4670949074074074,0.0
0.0,0.0,1.0,2,0,1.0,0.0,0.0,0.0,0.5734259259259259,0.0
0.0,1.0,0.0,7,3,1.0,0.0,-344.0,0.0,0.7770601851851852,-344.0
0.0,0.0,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,3,0,0.0,0.0,0.0,0.0,-0.1289699074074074,0.0
0.0,1.0,0.0,5,1,0.0,0.0,-202.0,-582.0,-115.30065972222222,-202.0
0.0,1.0,1.0,6,1,1.0,0.0,-283.0,-283.0,0.8176851851851852,0.0
0.0,0.0,0.0,4,0,1.0,0.0,0.0,0.0,0.8860416666666666,0.0
1.0,0.0,0.0,1,1,21.0,0.0,0.0,0.0,20.520520833333332,0.0
1.0,0.0,0.0,1,2,5.0,0.0,0.0,0.0,3.946875,0.0
0.0,0.0,0.0,5,0,1.0,0.0,0.0,0.0,-0.11019675925925926,0.0
1.0,0.0,1.0,2,1,24.0,0.0,-167.0,0.0,23.5253125,0.0
0.0,0.0,1.0,1,1,1.0,0.0,0.0,0.0,0.46925925925925926,0.0
0.0,1.0,1.0,3,4,1.0,0.0,-420.0,0.0,0.919525462962963,-467.0
0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.7163078703703704,0.0
1.0,0.0,0.0,2,1,1.0,0.0,0.0,0.0,0.9207986111111112,0.0
0.0,1.0,1.0,7,2,0.0,1.0,-699.0,0.0,0.7776736111111111,-699.0
0.0,0.0,1.0,5,4,1.0,0.0,-87.0,0.0,0.8478703703703704,0.0
0.0,0.0,1.0,5,0,0.0,0.0,0.0,0.0,-0.14877314814814815,0.0
0.0,0.0,0.0,1,1,1.0,0.0,-194.0,0.0,-0.15921296296296297,0.0
1.0,0.0,0.0,6,3,1.0,0.0,0.0,0.0,0.47552083333333334,0.0
0.0,0.0,1.0,2,0,1.0,0.0,0.0,0.0,0.758449074074074,0.0
0.0,1.0,1.0,5,0,1.0,0.0,0.0,0.0,0.5366666666666666,0.0
1.0,0.0,1.0,10,14,45.0,0.0,0.0,0.0,44.62079861111111,0.0
0.0,0.0,1.0,8,10,0.0,1.0,0.0,0.0,130.48377314814815,0.0
0.0,1.0,1.0,9,2,1.0,0.0,-264.0,0.0,0.9357986111111111,-264.0
0.0,0.0,0.0,8,7,1.0,0.0,0.0,0.0,-0.5215740740740741,0.0
0.0,0.0,1.0,9,3,1.0,0.0,-360.0,-360.0,0.8637152777777778,-361.0
0.0,1.0,0.0,5,0,0.0,0.0,0.0,0.0,-0.22003472222222223,0.0
0.0,0.0,0.0,4,0,0.0,0.0,0.0,0.0,-0.22792824074074075,0.0
0.0,0.0,1.0,1,0,1.0,0.0,0.0,0.0,0.9209027777777777,0.0
0.0,0.0,1.0,8,0,1.0,0.0,-359.0,0.0,0.7018402777777778,0.0
0.0,0.0,1.0,6,4,0.0,0.0,0.0,0.0,-0.19025462962962963,0.0
1.0,0.0,0.0,2,2,1.0,0.0,0.0,0.0,0.7491435185185186,0.0
0.0,0.0,0.0,8,23,0.0,1.0,0.0,0.0,0.5074189814814815,0.0
0.0,0.0,0.0,3,2,0.0,1.0,0.0,0.0,0.6367013888888889,0.0
1.0,0.0,1.0,1,0,1.0,0.0,0.0,0.0,0.6884027777777778,0.0
0.0,1.0,0.0,4,0,1.0,0.0,0.0,0.0,0.7711689814814815,0.0
0.0,0.0,1.0,6,10,1.0,0.0,-457.0,0.0,0.6752662037037037,-457.0
1.0,0.0,0.0,1,3,0.0,288.0,0.0,0.0,287.6372685185185,0.0
0.0,1.0,0.0,4,1,1.0,0.0,0.0,0.0,-0.07010416666666666,0.0
0.0,0.0,1.0,5,5,0.0,1.0,-240.0,0.0,0.9262962962962963,-244.0
0.0,0.0,0.0,2,0,1.0,0.0,0.0,0.0,0.6040972222222222,0.0
0.0,0.0,0.0,7,0,1.0,0.0,0.0,0.0,0.5744212962962963,0.0
1.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.8701273148148149,0.0
0.0,1.0,1.0,9,4,0.0,1.0,-226.0,-226.0,-0.5274189814814815,-226.0
0.0,0.0,0.0,4,0,1.0,0.0,0.0,0.0,0.5278125,0.0
1.0,0.0,0.0,3,6,1.0,0.0,-216.0,0.0,0.8357407407407408,-216.0
0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.7996296296296296,0.0
0.0,0.0,0.0,2,1,0.0,0.0,0.0,0.0,-0.24184027777777778,0.0
0.0,0.0,1.0,9,13,1.0,0.0,-263.0,0.0,0.8420717592592593,-263.0
0.0,0.0,0.0,1,0,4.0,0.0,-364.0,0.0,2.9257060185185186,0.0
1.0,0.0,0.0,2,1,2.0,0.0,-217.0,0.0,1.9292592592592592,-217.0
1.0,0.0,1.0,1,4,5.0,0.0,0.0,0.0,4.480509259259259,0.0
0.0,1.0,0.0,6,0,1.0,0.0,0.0,0.0,0.7957291666666667,0.0
0.0,1.0,0.0,3,1,27.0,0.0,0.0,0.0,26.72587962962963,0.0
0.0,0.0,0.0,5,1,1.0,0.0,0.0,0.0,0.5590625,0.0
0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0,0.823287037037037,0.0
1.0,0.0,0.0,5,5,650.0,0.0,0.0,0.0,-149.10025462962963,0.0
0.0,0.0,0.0,3,0,1.0,0.0,-500.0,0.0,-500.4401388888889,-500.0
1.0,0.0,1.0,6,3,125.0,0.0,0.0,0.0,65.59635416666667,0.0
0.0,0.0,1.0,3,2,1.0,0.0,-163.0,0.0,0.7455555555555555,-323.0
0.0,0.0,1.0,1,3,7.0,0.0,0.0,0.0,6.553912037037037,0.0
0.0,0.0,1.0,7,23,1.0,0.0,0.0,0.0,-0.08765046296296296,0.0
0.0,0.0,1.0,2,0,1.0,0.0,0.0,0.0,0.6055787037037037,0.0
1.0,0.0,1.0,5,18,1.0,0.0,0.0,0.0,0.9229976851851852,0.0
0.0,1.0,1.0,5,0,1.0,0.0,-72.0,0.0,0.5213078703703704,0.0
0.0,0.0,1.0,4,2,1.0,0.0,-100.0,0.0,-0.5149537037037037,0.0
0.0,0.0,0.0,5,1,0.0,1637.0,-1031.0,0.0,-79.5359375,0.0
0.0,1.0,1.0,4,0,1.0,0.0,0.0,0.0,-0.517962962962963,0.0
1.0,0.0,0.0,9,4,0.0,112.0,0.0,0.0,111.5346412037037,0.0
0.0,0.0,0.0,2,1,1.0,0.0,0.0,0.0,0.7617824074074074,0.0
0.0,1.0,1.0,6,0,1.0,0.0,0.0,0.0,0.6743865740740741,0.0
1.0,0.0,1.0,2,20,1.0,0.0,-58.0,0.0,0.598587962962963,-135.0
0.0,1.0,0.0,6,2,1.0,0.0,0.0,0.0,0.8283796296296296,0.0
0.0,0.0,1.0,8,2,0.0,1427.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,9,2,41.0,0.0,-22.0,0.0,-22.118310185185184,-22.0
0.0,0.0,1.0,3,6,0.0,1.0,0.0,0.0,0.6447685185185185,0.0
1.0,0.0,1.0,8,12,1.0,0.0,-175.0,0.0,0.5129050925925925,-175.0
0.0,1.0,1.0,5,1,427.0,0.0,-41.0,0.0,-235.1310300925926,-235.0
1.0,0.0,1.0,3,4,0.0,0.0,-407.0,0.0,-0.19755787037037037,-407.0
1.0,0.0,1.0,5,8,1346.0,0.0,0.0,0.0,0.6107175925925926,0.0
0.0,0.0,1.0,2,0,1.0,0.0,0.0,0.0,0.5884837962962963,0.0
0.0,1.0,1.0,5,2,1.0,0.0,0.0,0.0,0.6655787037037038,0.0
0.0,0.0,0.0,8,4,2.0,0.0,0.0,0.0,0.78375,0.0
0.0,1.0,0.0,2,0,0.0,0.0,0.0,0.0,-0.2480439814814815,0.0
0.0,1.0,1.0,10,4,0.0,13.0,0.0,0.0,12.546608796296296,0.0
0.0,1.0,0.0,3,1,60.0,0.0,0.0,0.0,59.6306712962963,0.0
0.0,0.0,1.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7,0,1.0,0.0,0.0,0.0,0.8594560185185185,0.0
0.0,0.0,0.0,2,0,1.0,0.0,-75.0,0.0,0.6715162037037037,-75.0
0.0,0.0,0.0,4,10,109.0,0.0,0.0,0.0,-61.47983796296296,0.0
0.0,0.0,1.0,3,0,4.0,0.0,-176.0,0.0,-0.19554398148148147,-591.0
0.0,0.0,0.0,5,2,1.0,0.0,0.0,0.0,0.6422569444444445,0.0
0.0,0.0,0.0,7,2,1.0,0.0,0.0,0.0,0.5060416666666666,0.0
0.0,0.0,1.0,1,0,1.0,0.0,-241.0,-241.0,-0.5277662037037038,-241.0
0.0,0.0,1.0,4,7,0.0,1.0,0.0,0.0,0.5273726851851852,0.0
1.0,0.0,1.0,1,0,1.0,0.0,-296.0,0.0,0.9387268518518519,-296.0
0.0,0.0,0.0,3,5,1.0,0.0,-61.0,0.0,0.5022800925925925,-61.0
0.0,0.0,1.0,9,16,1.0,0.0,-141.0,-800.0,-0.5367708333333333,0.0
0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.5966782407407407,0.0
0.0,1.0,0.0,3,1,9.0,0.0,0.0,0.0,8.76025462962963,0.0
1.0,0.0,0.0,2,1,4.0,0.0,0.0,0.0,2.468796296296296,0.0
0.0,1.0,1.0,7,2,1.0,0.0,-819.0,0.0,-0.5111342592592593,0.0
0.0,0.0,0.0,3,2,18.0,0.0,-3.0,-3.0,-3.149351851851852,-3.0
0.0,0.0,0.0,5,1,27.0,0.0,0.0,0.0,26.737974537037037,0.0
0.0,0.0,0.0,1,0,1.0,0.0,-47.0,0.0,-0.04247685185185185,-48.0
0.0,0.0,1.0,10,6,1.0,0.0,-18.0,-18.0,0.8546990740740741,-19.0
0.0,0.0,1.0,10,9,1.0,0.0,0.0,0.0,0.867199074074074,0.0
0.0,0.0,0.0,1,3,2.0,0.0,-352.0,0.0,1.6594791666666666,-352.0
0.0,1.0,0.0,9,0,0.0,0.0,0.0,0.0,-0.13119212962962962,0.0
0.0,1.0,1.0,5,0,1.0,0.0,-140.0,0.0,-0.048587962962962965,-140.0
0.0,0.0,1.0,9,10,0.0,1.0,-410.0,0.0,-410.42069444444445,-410.0
0.0,0.0,1.0,3,0,0.0,0.0,0.0,0.0,0.5597685185185185,0.0
0.0,0.0,1.0,5,1,1.0,0.0,0.0,0.0,-0.1155324074074074,0.0
0.0,0.0,0.0,7,7,1.0,0.0,-127.0,0.0,124.84251157407408,-404.0
0.0,0.0,1.0,5,0,0.0,0.0,0.0,0.0,-0.1721875,0.0
0.0,0.0,0.0,6,2,1.0,0.0,0.0,0.0,0.6384606481481482,0.0
0.0,0.0,1.0,2,0,1.0,0.0,-605.0,0.0,0.6017824074074074,0.0
0.0,0.0,0.0,2,1,1.0,0.0,0.0,0.0,0.9274305555555555,0.0
0.0,0.0,0.0,2,1,550.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,1,1,1.0,0.0,0.0,0.0,0.7591319444444444,0.0
1.0,0.0,0.0,2,3,0.0,87.0,0.0,0.0,86.58193287037037,0.0
0.0,0.0,1.0,4,0,1.0,0.0,0.0,0.0,0.7811226851851852,0.0
1.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.47854166666666664,0.0
0.0,0.0,0.0,5,2,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,4,1,1.0,0.0,0.0,0.0,0.5057870370370371,0.0
0.0,0.0,1.0,9,6,0.0,0.0,0.0,0.0,-210.1879976851852,0.0
0.0,1.0,1.0,6,1,1241.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,9,3,0.0,58.0,0.0,0.0,-43.32225694444445,0.0
0.0,0.0,1.0,8,9,0.0,1.0,0.0,0.0,0.6178587962962963,0.0
0.0,1.0,0.0,5,0,1.0,0.0,-237.0,0.0,0.5859722222222222,0.0
0.0,0.0,1.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,2,5,40.0,0.0,-732.0,0.0,39.90271990740741,-732.0
0.0,0.0,1.0,4,6,1.0,0.0,-25.0,0.0,0.7398958333333333,0.0
0.0,0.0,0.0,9,7,1.0,0.0,0.0,0.0,0.5107638888888889,0.0
0.0,0.0,1.0,7,12,0.0,1.0,0.0,0.0,0.5800115740740741,0.0
0.0,1.0,0.0,9,2,0.0,0.0,-108.0,-543.0,-0.10792824074074074,0.0
0.0,0.0,0.0,1,2,0.0,41.0,0.0,0.0,40.76025462962963,0.0
0.0,0.0,0.0,9,5,0.0,830.0,0.0,0.0,113.77693287037037,0.0
0.0,1.0,1.0,6,2,64.0,0.0,0.0,0.0,63.60226851851852,0.0
0.0,0.0,0.0,3,0,1.0,0.0,0.0,0.0,0.6739120370370371,0.0
1.0,0.0,0.0,1,2,1.0,0.0,0.0,0.0,0.7216203703703704,0.0
0.0,0.0,1.0,10,4,35.0,0.0,-66.0,-66.0,-67.23700231481482,0.0
0.0,1.0,0.0,9,4,1.0,0.0,-158.0,0.0,0.7620138888888889,-158.0
0.0,0.0,1.0,3,0,1.0,0.0,0.0,0.0,-0.16446759259259258,0.0
0.0,0.0,0.0,2,0,0.0,0.0,-89.0,0.0,-0.18631944444444445,-89.0
0.0,0.0,1.0,9,8,1.0,0.0,-38.0,0.0,0.6615625,-39.0
1.0,0.0,1.0,8,29,50.0,0.0,-212.0,0.0,49.617407407407406,0.0
0.0,0.0,0.0,7,3,2.0,0.0,0.0,0.0,0.7905439814814815,0.0
1.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.6146412037037037,0.0
0.0,1.0,0.0,4,0,1.0,0.0,0.0,0.0,0.5032407407407408,0.0
0.0,0.0,0.0,7,0,1.0,0.0,0.0,0.0,0.6723148148148148,0.0
1.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.9575462962962963,0.0
0.0,1.0,0.0,5,0,3.0,0.0,0.0,0.0,2.6796527777777777,0.0
1.0,0.0,0.0,4,2,0.0,0.0,0.0,0.0,-0.1827662037037037,0.0
1.0,0.0,1.0,10,13,356.0,0.0,-727.0,0.0,-160.05496527777777,0.0
1.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,-0.5372800925925926,0.0
0.0,0.0,1.0,3,0,1.0,0.0,0.0,0.0,-0.5313541666666667,0.0
0.0,0.0,1.0,8,12,48.0,0.0,0.0,0.0,47.82302083333333,0.0
0.0,1.0,1.0,8,0,1.0,0.0,0.0,0.0,-0.06269675925925926,0.0
0.0,1.0,0.0,7,1,1.0,0.0,0.0,0.0,0.5916087962962963,0.0
0.0,0.0,0.0,1,2,0.0,1.0,0.0,0.0,0.6650810185185185,0.0
0.0,1.0,1.0,3,1,67.0,0.0,0.0,0.0,65.84423611111112,0.0
1.0,0.0,0.0,2,0,1.0,0.0,0.0,0.0,0.6347685185185186,0.0
0.0,0.0,0.0,5,1,2.0,0.0,0.0,0.0,1.756689814814815,0.0
0.0,1.0,0.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,10,8,0.0,46.0,0.0,0.0,229.9528009259259,0.0
0.0,1.0,1.0,7,3,1.0,0.0,-34.0,0.0,0.9403703703703704,-34.0
0.0,0.0,1.0,2,2,1.0,0.0,0.0,0.0,0.6843171296296297,0.0
0.0,0.0,1.0,9,11,1.0,0.0,-167.0,0.0,0.5358680555555555,-167.0
0.0,1.0,0.0,5,0,1.0,0.0,0.0,0.0,0.8607523148148148,0.0
0.0,0.0,1.0,1,2,31.0,0.0,0.0,0.0,30.615104166666665,0.0
0.0,1.0,0.0,5,4,40.0,0.0,-970.0,0.0,39.663773148148145,0.0
1.0,0.0,0.0,6,4,1.0,0.0,-169.0,-298.0,-0.10150462962962963,-169.0
0.0,0.0,1.0,10,15,1.0,0.0,-430.0,0.0,0.7537731481481481,-431.0
0.0,1.0,0.0,4,0,1.0,0.0,0.0,0.0,0.8334953703703704,0.0
0.0,0.0,1.0,5,10,20.0,0.0,-47.0,0.0,19.800162037037037,-47.0
0.0,0.0,1.0,5,15,0.0,735.0,-19.0,0.0,0.0,0.0
1.0,0.0,0.0,5,0,1.0,0.0,0.0,0.0,0.6982638888888889,0.0
0.0,0.0,0.0,4,1,662.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,3,3,1.0,0.0,-209.0,0.0,0.5276736111111111,0.0
1.0,0.0,1.0,7,10,1.0,0.0,-25.0,-224.0,0.8794560185185185,-25.0
0.0,0.0,1.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,3,0,1.0,0.0,-69.0,0.0,0.9045023148148148,-69.0
1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,-0.05028935185185185,0.0
0.0,0.0,1.0,8,9,1.0,0.0,-945.0,0.0,0.729837962962963,0.0
